tau,r,phi,t,E
0.000000000000000e+00,1.000000000000000e+01,0.000000000000000e+00,0.000000000000000e+00,8.599300000000000e-01
2.000000000000001e-02,9.974110722616542e+00,8.020765643889503e-04,3.665416600924615e-02,8.601536028544691e-01
4.000000000000003e-02,9.948224914822216e+00,1.608327500385460e-03,7.331893463405034e-02,8.603790988055584e-01
6.000000000000005e-02,9.922342606486490e+00,2.418784912514829e-03,1.099943658713668e-01,8.606065069626283e-01
8.000000000000006e-02,9.896463827788068e+00,3.233481228835804e-03,1.466805202160832e-01,8.608358466622034e-01
1.000000000000001e-01,9.870588609218704e+00,4.052449204936972e-03,1.833774586664057e-01,8.610671374710532e-01
1.200000000000001e-01,9.844716981587052e+00,4.875721927991091e-03,2.200852427293143e-01,8.613003991893208e-01
1.400000000000001e-01,9.818848976022597e+00,5.703332820868319e-03,2.568039344260916e-01,8.615356518536964e-01
1.600000000000001e-01,9.792984623979626e+00,6.535315646309303e-03,2.935335962979233e-01,8.617729157406405e-01
1.800000000000001e-01,9.767123957241255e+00,7.371704511159133e-03,3.302742914115747e-01,8.620122113696536e-01
2.000000000000001e-01,9.741267007923533e+00,8.212533870663154e-03,3.670260833651415e-01,8.622535595065962e-01
2.200000000000002e-01,9.715413808479571e+00,9.057838532825673e-03,4.037890362938784e-01,8.624969811670590e-01
2.400000000000002e-01,9.689564391703758e+00,9.907653662832612e-03,4.405632148761050e-01,8.627424976197827e-01
2.600000000000002e-01,9.663718790736036e+00,1.076201478753914e-02,4.773486843391909e-01,8.629901303901309e-01
2.800000000000002e-01,9.637877039066213e+00,1.162095780002345e-02,5.141455104656220e-01,8.632399012636136e-01
3.000000000000002e-01,9.612039170538372e+00,1.248451896420763e-02,5.509537595991469e-01,8.634918322894655e-01
3.200000000000002e-01,9.586205219355328e+00,1.335273491954698e-02,5.877734986510088e-01,8.637459457842777e-01
3.400000000000002e-01,9.560375220083134e+00,1.422564268578867e-02,6.246047951062584e-01,8.640022643356841e-01
3.600000000000003e-01,9.534549207655679e+00,1.510327966780113e-02,6.614477170301561e-01,8.642608108061042e-01
3.800000000000003e-01,9.508727217379350e+00,1.598568366047521e-02,6.983023330746576e-01,8.645216083365423e-01
4.000000000000003e-01,9.482909284937735e+00,1.687289285369836e-02,7.351687124849907e-01,8.647846803504441e-01
4.200000000000003e-01,9.457095446396421e+00,1.776494583740313e-02,7.720469251063202e-01,8.650500505576122e-01
4.400000000000003e-01,9.431285738207864e+00,1.866188160669115e-02,8.089370413905045e-01,8.653177429581809e-01
4.600000000000004e-01,9.405480197216317e+00,1.956373956703388e-02,8.458391324029449e-01,8.655877818466512e-01
4.800000000000004e-01,9.379678860662819e+00,2.047055953955161e-02,8.827532698295292e-01,8.658601918159878e-01
5.000000000000003e-01,9.353881766190304e+00,2.138238176637173e-02,9.196795259836701e-01,8.661349977617777e-01
5.200000000000004e-01,9.328088951848729e+00,2.229924691606786e-02,9.566179738134418e-01,8.664122248864522e-01
5.400000000000004e-01,9.302300456100317e+00,2.322119608918116e-02,9.935686869088154e-01,8.666918987035740e-01
5.600000000000004e-01,9.276516317824864e+00,2.414827082382520e-02,1.030531739508993e+00,8.669740450421888e-01
5.800000000000004e-01,9.250736576325123e+00,2.508051310137585e-02,1.067507206509847e+00,8.672586900512435e-01
6.000000000000004e-01,9.224961271332264e+00,2.601796535224760e-02,1.104495163471457e+00,8.675458602040724e-01
6.200000000000004e-01,9.199190443011425e+00,2.696067046175783e-02,1.141495686625760e+00,8.678355823029512e-01
6.400000000000005e-01,9.173424131967352e+00,2.790867177608058e-02,1.178508852884300e+00,8.681278834837208e-01
6.600000000000005e-01,9.147662379250107e+00,2.886201310829132e-02,1.215534739846095e+00,8.684227912204822e-01
6.800000000000005e-01,9.121905226360866e+00,2.982073874450424e-02,1.252573425805603e+00,8.687203333303624e-01
7.000000000000005e-01,9.096152715257807e+00,3.078489345010378e-02,1.289624989760812e+00,8.690205379783543e-01
7.200000000000005e-01,9.070404888362074e+00,3.175452247607197e-02,1.326689511421434e+00,8.693234336822300e-01
7.400000000000005e-01,9.044661788563879e+00,3.272967156541313e-02,1.363767071217223e+00,8.696290493175292e-01
7.600000000000006e-01,9.018923459228619e+00,3.371038695967799e-02,1.400857750306408e+00,8.699374141226246e-01
7.800000000000006e-01,8.993189944203136e+00,3.469671540558836e-02,1.437961630584246e+00,8.702485577038651e-01
8.000000000000006e-01,8.967461287822077e+00,3.568870416176481e-02,1.475078794691692e+00,8.705625100407969e-01
8.200000000000006e-01,8.941737534914326e+00,3.668640100555845e-02,1.512209326024206e+00,8.708793014914654e-01
8.400000000000006e-01,8.916018730809530e+00,3.768985423998932e-02,1.549353308740667e+00,8.711989627977991e-01
8.600000000000007e-01,8.890304921344743e+00,3.869911270079269e-02,1.586510827772436e+00,8.715215250910744e-01
8.800000000000007e-01,8.864596152871179e+00,3.971422576357543e-02,1.623681968832530e+00,8.718470198974660e-01
9.000000000000007e-01,8.838892472261035e+00,4.073524335108449e-02,1.660866818424944e+00,8.721754791436820e-01
9.200000000000007e-01,8.813193926914447e+00,4.176221594058913e-02,1.698065463854094e+00,8.725069351626844e-01
9.400000000000007e-01,8.787500564766541e+00,4.279519457137928e-02,1.735277993234411e+00,8.728414206994998e-01
9.600000000000007e-01,8.761812434294585e+00,4.383423085238178e-02,1.772504495500060e+00,8.731789689171174e-01
9.800000000000008e-01,8.736129584525274e+00,4.487937696989675e-02,1.809745060414809e+00,8.735196134024786e-01
1.000000000000001e+00,8.710452065042098e+00,4.593068569545621e-02,1.846999778582043e+00,8.738633881725579e-01
1.019999999999998e+00,8.684779925992853e+00,4.698821039380708e-02,1.884268741454918e+00,8.742103276805383e-01
1.039999999999996e+00,8.659113218097232e+00,4.805200503102078e-02,1.921552041346666e+00,8.745604668220809e-01
1.059999999999994e+00,8.633451992654573e+00,4.912212418273168e-02,1.958849771441057e+00,8.749138409416906e-01
1.079999999999992e+00,8.607796301551703e+00,5.019862304250668e-02,1.996162025803005e+00,8.752704858391803e-01
1.099999999999990e+00,8.582146197270900e+00,5.128155743034836e-02,2.033488899389340e+00,8.756304377762342e-01
1.119999999999987e+00,8.556501732898006e+00,5.237098380133395e-02,2.070830488059731e+00,8.759937334830713e-01
1.139999999999985e+00,8.530862962130627e+00,5.346695925439274e-02,2.108186888587779e+00,8.763604101652124e-01
1.159999999999983e+00,8.505229939286499e+00,5.456954154122406e-02,2.145558198672265e+00,8.767305055103499e-01
1.179999999999981e+00,8.479602719311952e+00,5.567878907535889e-02,2.182944516948576e+00,8.771040576953236e-01
1.199999999999979e+00,8.453981357790537e+00,5.679476094136719e-02,2.220345943000295e+00,8.774811053932036e-01
1.219999999999976e+00,8.428365910951763e+00,5.791751690421381e-02,2.257762577370963e+00,8.778616877804812e-01
1.239999999999974e+00,8.402756435679995e+00,5.904711741876574e-02,2.295194521576020e+00,8.782458445443715e-01
1.259999999999972e+00,8.377152989523447e+00,6.018362363945313e-02,2.332641878114930e+00,8.786336158902258e-01
1.279999999999970e+00,8.351555630703388e+00,6.132709743008725e-02,2.370104750483478e+00,8.790250425490597e-01
1.299999999999968e+00,8.325964418123418e+00,6.247760137383798e-02,2.407583243186262e+00,8.794201657851944e-01
1.319999999999965e+00,8.300379411378950e+00,6.363519878337369e-02,2.445077461749373e+00,8.798190274040175e-01
1.339999999999963e+00,8.274800670766806e+00,6.479995371116685e-02,2.482587512733254e+00,8.802216697598589e-01
1.359999999999961e+00,8.249228257294980e+00,6.597193095996762e-02,2.520113503745775e+00,8.806281357639908e-01
1.379999999999959e+00,8.223662232692542e+00,6.715119609344952e-02,2.557655543455492e+00,8.810384688927470e-01
1.399999999999957e+00,8.198102659419744e+00,6.833781544702941e-02,2.595213741605117e+00,8.814527131957671e-01
1.419999999999954e+00,8.172549600678193e+00,6.953185613886553e-02,2.632788209025188e+00,8.818709133043676e-01
1.439999999999952e+00,8.147003120421306e+00,7.073338608103638e-02,2.670379057647950e+00,8.822931144400372e-01
1.459999999999950e+00,8.121463283364839e+00,7.194247399090431e-02,2.707986400521452e+00,8.827193624230646e-01
1.479999999999948e+00,8.095930154997633e+00,7.315918940266693e-02,2.745610351823860e+00,8.831497036812958e-01
1.499999999999946e+00,8.070403801592503e+00,7.438360267909962e-02,2.783251026877989e+00,8.835841852590240e-01
1.519999999999943e+00,8.044884290217325e+00,7.561578502349285e-02,2.820908542166064e+00,8.840228548260155e-01
1.539999999999941e+00,8.019371688746292e+00,7.685580849178818e-02,2.858583015344703e+00,8.844657606866709e-01
1.559999999999939e+00,7.993866065871347e+00,7.810374600491592e-02,2.896274565260142e+00,8.849129517893253e-01
1.579999999999937e+00,7.968367491113805e+00,7.935967136133885e-02,2.933983311963689e+00,8.853644777356890e-01
1.599999999999935e+00,7.942876034836165e+00,8.062365924980539e-02,2.971709376727425e+00,8.858203887904306e-01
1.619999999999932e+00,7.917391768254108e+00,8.189578526231629e-02,3.009452882060149e+00,8.862807358909033e-01
1.639999999999930e+00,7.891914763448690e+00,8.317612590730891e-02,3.047213951723566e+00,8.867455706570186e-01
1.659999999999928e+00,7.866445093378740e+00,8.446475862306259e-02,3.084992710748751e+00,8.872149454012668e-01
1.679999999999926e+00,7.840982831893443e+00,8.576176179132999e-02,3.122789285452838e+00,8.876889131388884e-01
1.699999999999924e+00,7.815528053745147e+00,8.706721475119807e-02,3.160603803456008e+00,8.881675275981968e-01
1.719999999999921e+00,7.790080834602367e+00,8.838119781318308e-02,3.198436393698727e+00,8.886508432310551e-01
1.739999999999919e+00,7.764641251063006e+00,8.970379227356412e-02,3.236287186459253e+00,8.891389152235083e-01
1.759999999999917e+00,7.739209380667784e+00,9.103508042895944e-02,3.274156313371440e+00,8.896317995065736e-01
1.779999999999915e+00,7.713785301913894e+00,9.237514559115034e-02,3.312043907442805e+00,8.901295527671904e-01
1.799999999999913e+00,7.688369094268887e+00,9.372407210215693e-02,3.349950103072902e+00,8.906322324593318e-01
1.819999999999910e+00,7.662960838184772e+00,9.508194534957094e-02,3.387875036071975e+00,8.911398968152793e-01
1.839999999999908e+00,7.637560615112355e+00,9.644885178214982e-02,3.425818843679918e+00,8.916526048570639e-01
1.859999999999906e+00,7.612168507515814e+00,9.782487892567765e-02,3.463781664585543e+00,8.921704164080736e-01
1.879999999999904e+00,7.586784598887506e+00,9.921011539909727e-02,3.501763638946154e+00,8.926933921048317e-01
1.899999999999902e+00,7.561408973763036e+00,1.006046509309193e-01,3.539764908407429e+00,8.932215934089446e-01
1.919999999999899e+00,7.536041717736553e+00,1.020085763759129e-01,3.577785616123646e+00,8.937550826192248e-01
1.939999999999897e+00,7.510682917476316e+00,1.034219837320833e-01,3.615825906778211e+00,8.942939228839877e-01
1.959999999999895e+00,7.485332660740502e+00,1.048449661579429e-01,3.653885926604540e+00,8.948381782135262e-01
1.979999999999893e+00,7.459991036393305e+00,1.062776179900791e-01,3.691965823407271e+00,8.953879134927631e-01
1.999999999999891e+00,7.434658134421259e+00,1.077200347610267e-01,3.730065746583827e+00,8.959431944940865e-01
2.019999999999889e+00,7.409334045949869e+00,1.091723132174499e-01,3.768185847146330e+00,8.965040878903653e-01
2.039999999999886e+00,7.384018863260508e+00,1.106345513386388e-01,3.806326277743871e+00,8.970706612681505e-01
2.059999999999884e+00,7.358712679807581e+00,1.121068483553279e-01,3.844487192685157e+00,8.976429831410625e-01
2.079999999999882e+00,7.333415590235997e+00,1.135893047688415e-01,3.882668747961517e+00,8.982211229633664e-01
2.099999999999880e+00,7.308127690398925e+00,1.150820223705728e-01,3.920871101270301e+00,8.988051511437362e-01
2.119999999999878e+00,7.282849077375828e+00,1.165851042618032e-01,3.959094412038654e+00,8.993951390592114e-01
2.139999999999875e+00,7.257579849490842e+00,1.180986548738672e-01,3.997338841447696e+00,8.999911590693457e-01
2.159999999999873e+00,7.232320106331413e+00,1.196227799886711e-01,4.035604552457100e+00,9.005932845305504e-01
2.179999999999871e+00,7.207069948767279e+00,1.211575867595706e-01,4.073891709830067e+00,9.012015898106341e-01
2.199999999999869e+00,7.181829478969768e+00,1.227031837326150e-01,4.112200480158740e+00,9.018161503035392e-01
2.219999999999867e+00,7.156598800431403e+00,1.242596808681653e-01,4.150531031890027e+00,9.024370424442784e-01
2.239999999999864e+00,7.131378017985855e+00,1.258271895628919e-01,4.188883535351871e+00,9.030643437240700e-01
2.259999999999862e+00,7.106167237828221e+00,1.274058226721613e-01,4.227258162779933e+00,9.036981327056762e-01
2.279999999999860e+00,7.080966567535655e+00,1.289956945328167e-01,4.265655088344762e+00,9.043384890389430e-01
2.299999999999858e+00,7.055776116088326e+00,1.305969209863617e-01,4.304074488179395e+00,9.049854934765446e-01
2.319999999999856e+00,7.030595993890764e+00,1.322096194025550e-01,4.342516540407433e+00,9.056392278899317e-01
2.339999999999853e+00,7.005426312793529e+00,1.338339087034222e-01,4.380981425171603e+00,9.062997752854872e-01
2.359999999999851e+00,6.980267186115268e+00,1.354699093876942e-01,4.419469324662784e+00,9.069672198208873e-01
2.379999999999849e+00,6.955118728665146e+00,1.371177435556799e-01,4.457980423149544e+00,9.076416468216699e-01
2.399999999999847e+00,6.929981056765658e+00,1.387775349345814e-01,4.496514907008168e+00,9.083231427980115e-01
2.419999999999844e+00,6.904854288275804e+00,1.404494089042599e-01,4.535072964753211e+00,9.090117954617127e-01
2.439999999999842e+00,6.879738542614698e+00,1.421334925234610e-01,4.573654787068573e+00,9.097076937433918e-01
2.459999999999840e+00,6.854633940785541e+00,1.438299145565089e-01,4.612260566839087e+00,9.104109278098880e-01
2.479999999999838e+00,6.829540605400020e+00,1.455388055004772e-01,4.650890499182675e+00,9.111215890818736e-01
2.499999999999836e+00,6.804458660703117e+00,1.472602976128460e-01,4.689544781483056e+00,9.118397702516755e-01
2.519999999999833e+00,6.779388232598353e+00,1.489945249396549e-01,4.728223613422989e+00,9.125655653013049e-01
2.539999999999831e+00,6.754329448673428e+00,1.507416233441607e-01,4.766927197018132e+00,9.132990695206959e-01
2.559999999999829e+00,6.729282438226345e+00,1.525017305360093e-01,4.805655736651451e+00,9.140403795261515e-01
2.579999999999827e+00,6.704247332291934e+00,1.542749861009327e-01,4.844409439108261e+00,9.147895932789968e-01
2.599999999999825e+00,6.679224263668857e+00,1.560615315309797e-01,4.883188513611842e+00,9.155468101044388e-01
2.619999999999822e+00,6.654213366947067e+00,1.578615102552909e-01,4.921993171859697e+00,9.163121307106297e-01
2.639999999999820e+00,6.629214778535727e+00,1.596750676714294e-01,4.960823628060436e+00,9.170856572079338e-01
2.659999999999818e+00,6.604228636691625e+00,1.615023511772753e-01,4.999680098971313e+00,9.178674931283967e-01
2.679999999999816e+00,6.579255081548047e+00,1.633435102034975e-01,5.038562803936404e+00,9.186577434454134e-01
2.699999999999814e+00,6.554294255144167e+00,1.651986962466118e-01,5.077471964925475e+00,9.194565145935941e-01
2.719999999999811e+00,6.529346301454928e+00,1.670680629026365e-01,5.116407806573518e+00,9.202639144888242e-01
2.739999999999809e+00,6.504411366421431e+00,1.689517659013584e-01,5.155370556220985e+00,9.210800525485165e-01
2.759999999999807e+00,6.479489597981860e+00,1.708499631412181e-01,5.194360443954750e+00,9.219050397120532e-01
2.779999999999805e+00,6.454581146102908e+00,1.727628147248290e-01,5.233377702649769e+00,9.227389884614110e-01
2.799999999999803e+00,6.429686162811770e+00,1.746904829951397e-01,5.272422568011500e+00,9.235820128419694e-01
2.819999999999800e+00,6.404804802228658e+00,1.766331325722532e-01,5.311495278619060e+00,9.244342284834955e-01
2.839999999999798e+00,6.379937220599894e+00,1.785909303909147e-01,5.350596075969158e+00,9.252957526213014e-01
2.859999999999796e+00,6.355083576331536e+00,1.805640457386803e-01,5.389725204520806e+00,9.261667041175687e-01
2.879999999999794e+00,6.330244030023622e+00,1.825526502947804e-01,5.428882911740827e+00,9.270472034828350e-01
2.899999999999792e+00,6.305418744504967e+00,1.845569181696891e-01,5.468069448150190e+00,9.279373728976367e-01
2.919999999999789e+00,6.280607884868560e+00,1.865770259454136e-01,5.507285067371142e+00,9.288373362343012e-01
2.939999999999787e+00,6.255811618507575e+00,1.886131527165180e-01,5.546530026175224e+00,9.297472190788808e-01
2.959999999999785e+00,6.231030115151980e+00,1.906654801318926e-01,5.585804584532114e+00,9.306671487532234e-01
2.979999999999783e+00,6.206263546905794e+00,1.927341924372846e-01,5.625109005659373e+00,9.315972543371681e-01
2.999999999999781e+00,6.181512088284951e+00,1.948194765186036e-01,5.664443556073068e+00,9.325376666908606e-01
3.019999999999778e+00,6.156775916255836e+00,1.969215219460160e-01,5.703808505639328e+00,9.334885184771765e-01
3.039999999999776e+00,6.132055210274452e+00,1.990405210188421e-01,5.743204127626812e+00,9.344499441842454e-01
3.059999999999774e+00,6.107350152326276e+00,2.011766688112724e-01,5.782630698760128e+00,9.354220801480617e-01
3.079999999999772e+00,6.082660926966768e+00,2.033301632189155e-01,5.822088499274242e+00,9.364050645751730e-01
3.099999999999770e+00,6.057987721362590e+00,2.055012050061949e-01,5.861577812969838e+00,9.373990375654350e-01
3.119999999999767e+00,6.033330725333515e+00,2.076899978546088e-01,5.901098927269712e+00,9.384041411348163e-01
3.139999999999765e+00,6.008690131395042e+00,2.098967484118689e-01,5.940652133276179e+00,9.394205192382442e-01
3.159999999999763e+00,5.984066134801731e+00,2.121216663419331e-01,5.980237725829519e+00,9.404483177924728e-01
3.179999999999761e+00,5.959458933591280e+00,2.143649643759498e-01,6.019856003567504e+00,9.414876846989605e-01
3.199999999999759e+00,5.934868728629341e+00,2.166268583641279e-01,6.059507268986006e+00,9.425387698667393e-01
3.219999999999756e+00,5.910295723655083e+00,2.189075673285501e-01,6.099191828500699e+00,9.436017252352596e-01
3.239999999999754e+00,5.885740125327534e+00,2.212073135169466e-01,6.138909992509912e+00,9.446767047971906e-01
3.259999999999752e+00,5.861202143272688e+00,2.235263224574437e-01,6.178662075458611e+00,9.457638646211585e-01
3.279999999999750e+00,5.836681990131413e+00,2.258648230143074e-01,6.218448395903565e+00,9.468633628744004e-01
3.299999999999748e+00,5.812179881608150e+00,2.282230474446963e-01,6.258269276579705e+00,9.479753598453133e-01
3.319999999999745e+00,5.787696036520440e+00,2.306012314564432e-01,6.298125044467713e+00,9.491000179658742e-01
3.339999999999743e+00,5.763230676849255e+00,2.329996142668818e-01,6.338016030862833e+00,9.502375018339075e-01
3.359999999999741e+00,5.738784027790173e+00,2.354184386627364e-01,6.377942571444956e+00,9.513879782351746e-01
3.379999999999739e+00,5.714356317805414e+00,2.378579510610931e-01,6.417905006349998e+00,9.525516161652575e-01
3.399999999999737e+00,5.689947778676718e+00,2.403184015714701e-01,6.457903680242604e+00,9.537285868512081e-01
3.419999999999734e+00,5.665558645559103e+00,2.428000440590046e-01,6.497938942390161e+00,9.549190637729341e-01
3.439999999999732e+00,5.641189157035502e+00,2.453031362087769e-01,6.538011146738214e+00,9.561232226842897e-01
3.459999999999730e+00,5.616839555172305e+00,2.478279395912868e-01,6.578120651987246e+00,9.573412416338356e-01
3.479999999999728e+00,5.592510085575794e+00,2.503747197291041e-01,6.618267821670883e+00,9.585733009852367e-01
3.499999999999726e+00,5.568200997449507e+00,2.529437461647106e-01,6.658453024235555e+00,9.598195834372583e-01
3.519999999999723e+00,5.543912543652523e+00,2.555352925295514e-01,6.698676633121616e+00,9.610802740433224e-01
3.539999999999721e+00,5.519644980758700e+00,2.581496366143171e-01,6.738939026845980e+00,9.623555602305844e-01
3.559999999999719e+00,5.495398569116854e+00,2.607870604404728e-01,6.779240589086257e+00,9.636456318184867e-01
3.579999999999717e+00,5.471173572911908e+00,2.634478503330558e-01,6.819581708766478e+00,9.649506810367436e-01
3.599999999999715e+00,5.446970260227022e+00,2.661322969947580e-01,6.859962780144388e+00,9.662709025427123e-01
3.619999999999712e+00,5.422788903106693e+00,2.688406955813160e-01,6.900384202900352e+00,9.676064934380987e-01
3.639999999999710e+00,5.398629777620865e+00,2.715733457782239e-01,6.940846382227927e+00,9.689576532849488e-01
3.659999999999708e+00,5.374493163930044e+00,2.743305518787912e-01,6.981349728926068e+00,9.703245841208670e-01
3.679999999999706e+00,5.350379346351426e+00,2.771126228635630e-01,7.021894659493092e+00,9.717074904734103e-01
3.699999999999704e+00,5.326288613426062e+00,2.799198724811220e-01,7.062481596222341e+00,9.731065793735934e-01
3.719999999999701e+00,5.302221257987053e+00,2.827526193302916e-01,7.103110967299628e+00,9.745220603684452e-01
3.739999999999699e+00,5.278177577228787e+00,2.856111869437572e-01,7.143783206902474e+00,9.759541455325531e-01
3.759999999999697e+00,5.254157872777243e+00,2.884959038731282e-01,7.184498755301194e+00,9.774030494785211e-01
3.779999999999695e+00,5.230162450761360e+00,2.914071037754539e-01,7.225258058961834e+00,9.788689893662772e-01
3.799999999999693e+00,5.206191621885470e+00,2.943451255012150e-01,7.266061570651013e+00,9.803521849111507e-01
3.819999999999690e+00,5.182245701502813e+00,2.973103131838093e-01,7.306909749542686e+00,9.818528583906433e-01
3.839999999999688e+00,5.158325009690147e+00,3.003030163305452e-01,7.347803061326894e+00,9.833712346498120e-01
3.859999999999686e+00,5.134429871323450e+00,3.033235899151655e-01,7.388741978320485e+00,9.849075411051798e-01
3.879999999999684e+00,5.110560616154716e+00,3.063723944719148e-01,7.429726979579894e+00,9.864620077470829e-01
